AstraVPN,A Google user,5,loved it,2026-06-11 16:21:26.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,super 👌,2026-06-11 10:56:57.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-06-11 06:53:29.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,best,2026-06-11 05:27:29.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,1,very bad 👹,2026-06-11 05:24:06.0000000,2.1.6,Negative,Advertising Issues
AstraVPN,A Google user,5,nice aap 😃,2026-06-11 03:51:38.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,nice 👍,2026-06-10 19:01:33.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-10 17:38:44.0000000,2.1.7,Positive,Positive Feedback
AstraVPN,A Google user,5,👍,2026-06-10 16:07:03.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,1,good,2026-06-10 08:48:00.0000000,2.1.6,Negative,Other Issues
AstraVPN,A Google user,3,good,2026-06-10 08:16:13.0000000,2.1.6,Neutral,Other Issues
AstraVPN,A Google user,5,good,2026-06-10 07:42:22.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-06-10 07:26:32.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-10 06:51:58.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,nice work 👍,2026-06-10 05:32:19.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,excellent,2026-06-10 04:45:14.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,amazing app,2026-06-09 22:54:46.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,beter,2026-06-09 22:44:54.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-09 20:27:49.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-09 18:37:46.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,"You are the best , thank you.",2026-06-09 17:50:01.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,naice app,2026-06-09 16:31:08.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-06-09 14:46:09.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,good use,2026-06-09 11:23:05.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,it is so good,2026-06-09 09:44:07.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,very good app,2026-06-09 09:25:05.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-09 07:11:41.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,verry easy and fast connection thank you..,2026-06-08 20:05:59.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-08 17:55:21.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,Nice vpn,2026-06-08 16:52:47.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,super,2026-06-08 16:41:28.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,4,Satisfying,2026-06-08 16:11:44.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,it's nice,2026-06-08 14:36:23.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,ok,2026-06-08 12:31:13.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,waw,2026-06-08 11:20:27.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,1,worst vpn ever,2026-06-08 11:02:53.0000000,2.1.6,Negative,Other Issues
AstraVPN,A Google user,5,great,2026-06-08 10:23:15.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-06-08 10:03:57.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-08 09:31:56.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,best one yet,2026-06-08 08:13:00.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,4,good 👍,2026-06-08 08:11:39.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,good quality,2026-06-08 06:42:59.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-06-08 06:11:18.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,1,nice 👍,2026-06-07 19:27:47.0000000,2.1.5,Negative,Other Issues
AstraVPN,A Google user,5,WONDERFUL BUT PLEASE REMOVE YOUR TIMER,2026-06-07 17:36:27.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,🤍,2026-06-07 17:16:49.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,1,good app,2026-06-07 15:01:38.0000000,2.1.5,Negative,Other Issues
AstraVPN,A Google user,5,good,2026-06-07 12:59:29.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,good,2026-06-07 10:09:35.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-07 09:10:15.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,fast and cool,2026-06-07 09:04:25.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-07 09:01:26.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,Very Good VPN Extra Fast Loving It,2026-06-07 08:03:09.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,❤️‍🩹,2026-06-07 06:09:55.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-07 05:04:01.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-06-07 03:54:09.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,nice,2026-06-07 00:14:45.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,good.,2026-06-06 22:28:35.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-06 21:07:18.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,best,2026-06-06 19:57:20.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,love you mere bhai 🥺,2026-06-06 16:01:14.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,it is very good app,2026-06-06 12:29:44.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,1,So much ads...,2026-06-06 09:33:06.0000000,2.1.5,Negative,Advertising Issues
AstraVPN,A Google user,5,"it's a wonderful app at first I didn't thought it to be excellent whereas, I thought it may be like other free VPN apps with frequent adds,bad connection and being unable to select individual servers by our own we either needed premium or it wasn't available but this app provides every beneficial service for free so, pls do not critisize this app for ads. Thankyou for reading have a happy journey with this app 😊",2026-06-06 08:25:39.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,Excellent n fast,2026-06-06 07:38:41.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,1,very good,2026-06-06 07:22:52.0000000,2.1.5,Negative,Other Issues
AstraVPN,A Google user,5,good,2026-06-06 06:28:16.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,very nice 🙂👍,2026-06-06 05:52:17.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-06 03:53:04.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,1,waste very slowwwwwwwwwwwww don't use this app slowwwwwwwwwwwwwwwwww,2026-06-06 03:24:07.0000000,Unknown,Negative,Connectivity & Performance
AstraVPN,A Google user,5,ok,2026-06-06 03:20:00.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,Nice vpn,2026-06-06 01:56:27.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,That's very good,2026-06-06 01:44:07.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,Medium Quality But Good...,2026-06-05 22:28:22.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,good 👍 thanks it was something else,2026-06-05 20:39:14.0000000,2.1.6,Positive,Positive Feedback
AstraVPN,A Google user,1,lots of addd worst ever used vpn,2026-06-05 18:37:22.0000000,2.1.5,Negative,Other Issues
AstraVPN,A Google user,5,nice,2026-06-05 17:41:05.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,1,very nice,2026-06-05 12:59:32.0000000,2.1.5,Negative,Other Issues
AstraVPN,A Google user,1,ad ad ad just make it ad viewer not VPN,2026-06-05 08:56:06.0000000,2.1.5,Negative,Advertising Issues
AstraVPN,A Google user,5,good,2026-06-05 05:43:44.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,nice experience 😀😀,2026-06-05 01:19:08.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,good,2026-06-05 00:52:06.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,Amazing,2026-06-04 19:05:16.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,1,kharab app,2026-06-04 18:39:32.0000000,2.1.5,Negative,Other Issues
AstraVPN,A Google user,5,good speed,2026-06-04 18:33:09.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,very good job,2026-06-04 18:19:32.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,، 👍👍,2026-06-04 18:14:20.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-04 18:06:46.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,thank you for this app🥰,2026-06-04 07:57:58.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-04 06:59:53.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,Great,2026-06-04 06:39:59.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,ok,2026-06-04 04:06:19.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,goood,2026-06-04 04:04:48.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-04 03:51:42.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,cool,2026-06-04 03:02:23.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-03 23:22:27.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,1,Slow,2026-06-03 19:26:04.0000000,2.1.5,Negative,Connectivity & Performance
AstraVPN,A Google user,4,Good,2026-06-03 17:57:00.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,super duper hit,2026-06-03 17:11:13.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-03 16:35:24.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,Very good,2026-06-03 10:48:25.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,🤗,2026-06-03 08:53:53.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,I am very happy,2026-06-03 08:45:07.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,nice app,2026-06-03 08:42:27.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,very good easy to use,2026-06-03 07:48:28.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,nice vpn,2026-06-03 05:34:41.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-06-03 05:22:09.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,best,2026-06-03 05:14:37.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,3,nice,2026-06-03 04:40:27.0000000,2.1.5,Neutral,Other Issues
AstraVPN,A Google user,5,very fast and available for all networks,2026-06-03 03:46:50.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,happy,2026-06-03 02:07:03.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-02 22:55:30.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,very nive,2026-06-02 21:20:21.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,its good vpn hv it,2026-06-02 20:54:48.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,op vpn,2026-06-02 07:07:05.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,super app,2026-06-01 16:56:11.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-06-01 15:53:44.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,pro,2026-06-01 13:26:40.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,1,good👍,2026-06-01 04:17:21.0000000,2.1.5,Negative,Other Issues
AstraVPN,A Google user,4,nice app,2026-05-31 21:02:41.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,😊👍,2026-05-31 18:47:32.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,👍,2026-05-30 05:00:16.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-29 22:52:03.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,very best,2026-05-29 17:42:19.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,Best ever,2026-05-29 10:53:28.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,nice,2026-05-29 09:14:25.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,very good,2026-05-29 04:37:49.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,4,Somewhat good app,2026-05-28 17:38:33.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-28 17:35:05.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,🤍,2026-05-28 11:26:43.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,this app is so crazy,2026-05-28 10:27:51.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,very good,2026-05-28 05:23:28.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-05-27 13:00:42.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,its easy to use,2026-05-27 11:51:55.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,thank,2026-05-27 09:47:53.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,very good working but it ends fast and its also free,2026-05-27 05:56:00.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,mm mom,2026-05-27 01:16:19.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-26 23:42:29.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,Delay to connect to my apps,2026-05-26 12:33:33.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,Perfect and its fast,2026-05-26 10:10:13.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,4,Good,2026-05-26 05:12:56.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,mast vpn,2026-05-25 16:55:42.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,4,best,2026-05-25 12:15:15.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,super 💫,2026-05-24 15:37:46.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,bakwas,2026-05-24 14:43:50.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,excellent customer service representative for wish u all bhaiyon 💝♥️ you ji,2026-05-24 11:22:55.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,best,2026-05-24 10:20:52.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,ok,2026-05-24 05:23:22.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-05-24 04:22:05.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,very good,2026-05-23 19:58:49.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,so nice,2026-05-23 04:06:47.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-22 21:20:03.0000000,2.1.5,Positive,Positive Feedback
AstraVPN,A Google user,5,owsom,2026-05-22 06:14:35.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,1,first they say free then ask for money then they say safe and my phone detect a virus this app is waste,2026-05-22 00:22:02.0000000,Unknown,Negative,Subscription & Limitation Issues
AstraVPN,A Google user,5,veri good,2026-05-21 17:24:13.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,so nice VPN it is 101% working?,2026-05-21 10:14:42.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,very good,2026-05-21 09:50:53.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,this is the best VPN and it is free,2026-05-21 04:39:37.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,nioce,2026-05-20 10:55:27.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,it's very nice 😊,2026-05-20 09:06:26.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,Fast and reliable.,2026-05-20 08:23:31.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-20 08:04:43.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-19 12:39:51.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,❤️❤️❤️,2026-05-19 07:25:53.0000000,2.1.4,Positive,Positive Feedback
AstraVPN,A Google user,5,best,2026-05-19 02:26:52.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,thank you,2026-05-18 02:13:46.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,bahut hi achha app hai network 🛜 esu ho rha tha bahut hi dikkat aa rhi thi network 🛜 ke leke network problem,2026-05-17 17:17:45.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,Great,2026-05-17 14:11:50.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,جد ا,2026-05-17 08:02:12.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,4,"good app, it's free & user-friendly",2026-05-16 19:13:00.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,1,this aap does not even work . very bad experience,2026-05-16 12:39:24.0000000,2.1.2,Negative,Advertising Issues
AstraVPN,A Google user,5,good,2026-05-16 11:07:21.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,4,best vpn 🥰🥰,2026-05-15 17:46:04.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,good 👍,2026-05-15 14:38:50.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,it really works and secure app,2026-05-15 12:23:27.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-15 11:54:19.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,Excellent,2026-05-14 17:26:25.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,super,2026-05-14 16:06:57.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,smooth connection,2026-05-14 04:44:26.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,best,2026-05-12 18:36:10.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,good app,2026-05-12 17:42:47.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,nice,2026-05-12 05:30:51.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,ok,2026-05-12 02:49:36.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-11 15:40:41.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-11 11:03:27.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-10 13:27:11.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,very quick and useful thanks 👍,2026-05-09 17:43:14.0000000,2.1.2,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-09 16:34:28.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,it's great,2026-05-09 11:07:00.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,supar,2026-05-09 09:10:27.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,good so far,2026-05-08 04:46:51.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,4,5 star if less ads but goated app must have NOW!!!,2026-05-08 01:07:13.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,👍🏻100,2026-05-08 00:44:21.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,wow,2026-05-07 16:31:06.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,4,good,2026-05-07 16:15:12.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,asome,2026-05-07 12:43:29.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-07 09:36:36.0000000,Unknown,Positive,Positive Feedback
AstraVPN,A Google user,5,king vpn,2026-05-07 02:27:18.0000000,2.1.1,Positive,Positive Feedback
AstraVPN,A Google user,5,Good working,2026-05-05 20:49:34.0000000,2.1.0,Positive,Positive Feedback
AstraVPN,A Google user,5,best vpn,2026-05-03 17:18:30.0000000,2.1.0,Positive,Positive Feedback
AstraVPN,A Google user,5,good,2026-05-03 15:17:11.0000000,2.1.0,Positive,Positive Feedback
AstraVPN,A Google user,5,very best app❤️,2026-05-03 12:20:00.0000000,2.1.0,Positive,Positive Feedback
AstraVPN,A Google user,5,Good,2026-05-02 19:19:15.0000000,2.1.0,Positive,Positive Feedback
AstraVPN,A Google user,4,Averagely good,2026-05-02 19:06:28.0000000,2.1.0,Positive,Positive Feedback
AstraVPN,A Google user,5,best vpn,2026-05-02 16:18:25.0000000,2.1.0,Positive,Positive Feedback
AstraVPN,A Google user,5,Love you too 😙,2026-05-01 13:47:11.0000000,2.1.0,Positive,Positive Feedback
